时间,博文id,用户,用户id,评论,转发,点赞,博文,情感分数
2020年02月01日 02:19,4466981060964260,爱玛莎健身品牌,2730917117,0,0,1,"
                    #抗击新型肺炎我们在行动# 【江岸区政协委员发起“同心协力”捐款行动 5小时募集116000】2020.01.31日上午十一点，武汉市江岸区政协委员胡馨予、张国振、何春林、王健、刘宇、王山泉等共同发起：群策群力、同心协力、众志成城政协委员捐款行动。款项将统一购买医护物资交给江岸区医院或社区或慈善总会🙏🙏🙏区政协微信群里捐款踊跃，至当天晚上募捐款项达116000元，捐款行动还在持续进行中#武汉加油共渡难关##带着爱心去武汉抗击新冠病毒# @湖北日报 @VanceYMJ @长江日报 @楚天都市报 @央视新闻 @人民日报 2武汉·江滩 2武汉·江滩 2武汉·江滩 收起全文d
                ",9.0
2020年02月01日 02:11,4466979161278912,_Treetree_,5392157047,2,5,3,"
                    「一位来自武汉协和医院本部的一线医生介绍，目前他们防护物资十分紧缺，一件防护服穿24小时，护目镜只能用不符合医用要求的顶上。一天前，这所医院医生通过微博等渠道再次求助，医用防护物资“不是告急，是没有了”。」「物资由来自武汉市卫健委和红十字会的工作人员按照新冠肺炎防控指挥部制定的名单分配发放。武汉协和医院（本部）没有在名单上，武汉协和医院（西院）等大部分定点医院都在名单上。」「当天下午，经过两小时的协调，武汉协和医院本部的医务人员仍未领到符合医用标准的物资。」 收起全文d
                ",-3.0
2020年02月01日 02:11,4466979106917427,湘水慕潇寒,2160019557,0,0,1,"
                    调侃是调侃，讲点正经事，特效药或者说针对性药物，作用机理应该是产生与病毒脊突相结合的物质以致于病毒无法骗过细胞受体所以达到了防止病毒侵染到细胞内部的作用，除此之外的治疗方式完全就是平衡人体的免疫力，靠免疫系统自我消除病毒，免疫力没有，那病毒就无限感染细胞繁殖，免疫力太强，引发细胞因子风暴，人也要GG，所以这时候会考虑用到激素也就是免疫抑制剂，可激素的后遗症也很大，本质上是个两害相权取其轻的事。而现在使用的各种治疗手段完全是在治疗并发症。所以你说双黄连也好，藿香正气也好，是能为健康的人提供预防效果还是说对感染者真能提供抑制或者说治疗效果也罢，我不清楚它的机理是啥，并且作为一名对中医的固有成见者，我只能说喝就喝，吃就吃吧，反正都是上市药，吃不坏，哪怕与新冠肺炎无关，对普通感冒发热啥的也有相应作用，最最起码，还有信念支撑呢。（你说连夜发布的这些个“牛鬼蛇神”有没有阴谋论使然，实在是不敢说，我相信科研部门有科学态度，但同时也有政治任务，这段时间以来，针对武汉、湖北两级政府包括当地红十字会在内的舆情讨伐，不可谓不危急存亡就是了）我能明确的只有进食可以增强体力，所以决定吃个宵夜 收起全文d
                ",16.0
2020年02月01日 06:00,4467036677601413,用户7356437892,7356437892,0,0,0,"
                    《院士校长攻关新冠肺炎疫苗。与郭天财、王泽霖等大师共事河南名校》这对目前蔓延全国的新冠肺炎疫情筛查、防治无疑是雪中送炭；张校长是真正把论文写在抗疫第一线的顶尖科学家。O网页链接 ​                ",5
2020年02月01日 05:56,4467035855834692,股林隐士V,5618091575,0,1,7,"
                    【德国用雾化手段治疗新冠肺炎 4名确诊病患已无症状】德国巴伐利亚卫生部宣布:德国此前确诊的四个新冠肺炎患者，四个均已无新冠肺炎临床症状，再有以后连续两天病毒测试为阴性就可以出院了，德国采用的是雾化手段，直接将杀病毒药物溶液雾化，经口鼻吸入通过呼吸道进入肺部，希望能有进一步好消息，四人能够早日康复出院。我咳嗽的时候做过雾化 收起全文d
                ",5
2020年02月01日 05:56,4467035821997994,wjzsb,2469637441,0,0,0,"
                    中央应对新冠病毒肺炎疫情工作领导小组：同意湖北将春节假期适当延长 O中央应对新冠病毒肺炎疫情工作领导小组：同意湖北将春节假期适当延长 ​                ",4
2020年02月01日 05:54,4467035393918616,德国HCP,5674852322,1,0,1,"
                    1月31日据德国卫生部消息称，关于新型冠状肺炎，德国境内巴伐利亚州卫生部传来一则好消息。德国于1月27日对确诊的4例新冠肺炎，使用了欧洲权威专家提出的雾化治疗手段，截至目前，他们没有任何的新冠肺炎临床症状，针对这几人接下来的几天，如果病毒测试继续为阴性，那么这几人就可以正式康复出院了。要知道，从确诊到治疗，德国的医疗专家仅用了不到72小时，这速度令人点赞。#德国确诊第五例病例# #新型冠状病毒# 收起全文d
                ",7.0
2020年02月01日 05:53,4467035084405944,张家诚-水泽木,1998751497,1,0,0,"
                    #万众一心抗击新冠肺炎# 刚刚看到有人发博，此次疫情全国至少损失一万亿经济收入，但一万亿换来平安健康，尚值，生命只有一次，留得青山在，不怕没柴烧，只要中国人团结奋进，经济可以搞起来！ ​                ",4
2020年02月01日 05:53,4467034996270467,大空小鱼,5059924984,0,0,0,"
                    新冠肺炎疫情下一步将如何发展？张文宏这样说O新冠肺炎疫情下一步将如何发展？张文宏这样说 ​                ",-4.0
2020年02月01日 05:53,4467034962207993,天津天地之间,3929600255,0,0,2,"
                    满江红 .   战瘟疫     （二〇二〇年春）年终岁尾，有新冠肺炎来袭。新年始，武汉蔓延，波及各地。中央号令总动员，群防群控都争气。看党政军民齐上阵，战瘟疫。接触者，先隔离；感染者，专科治。建特种医院，十万火急。一方有难八方援，科研攻关争朝夕。要消灭一切传染病，共努力。 ​                ",-3
2020年02月01日 05:51,4467034429495782,那片曾经湛蓝的海,2541559211,0,0,1,"
                    口罩自己缝，身披垃圾袋！看武汉协和医院抗击新冠肺炎的“上帝武装”！@QQ浏览器 O口罩自己缝，身披垃圾袋！看武汉协和医院抗击新冠肺炎的“上帝武装”！疫情是个照妖镜，更是一把火，迟早会烧了那些摆设的白灯笼。 2赣州 ​                ",1
2020年02月01日 05:49,4467033964351001,一颗心de距离999,6145998098,0,0,1,"
                    今天是2020年2月1日，星期六，庚子年正月初八。★距离高考127天★ 抗击新冠肺炎，武汉加油！中国加油！ 2唐山·福乐园社区 L一颗心de距离999的微博视频 ​                ",2
2020年02月01日 05:47,4467033447694083,一介书生很快乐,5484849502,0,0,0,"
                    朱锋：新冠病毒，人类共同的敌人 - 新型冠状病毒感染肺炎疫情仍在持续。我们整个国家已形成全社会动员，全力打赢这场抗击疫情的“人民战争”。 O朱锋：新冠病毒，人类共同的敌人 ​                ",-1
2020年02月01日 05:44,4467032840190965,wfg梦游人,1151249555,0,0,0,"
                    通风换气和终末消毒还不够！私家车如何预防新冠肺炎？ O网页链接 ​                ",-1.0
2020年02月01日 05:43,4467032554309987,痴民說夢,5022236542,0,0,0,"
                    我们生活在一个和平的年代，一个伟大的年代，一个科技高度发展的年代。同时，我们生活在一个伟大的国度，一个高度文明的国度。之所以说这些，是因为，由当前的新冠肺炎疫情而感。相传，我们的梁氏祖上是当地的名仕望族。祖上有有一梁梓的族人，距今年代不清了。当年，梁氏家族庞大，但梁梓威望极高，倍受尊崇。他从事餐饮和旅馆行业，在当地小有名气，游走于黑白两道，是位人人敬重的老板。话说某年，一位住店客官的几匹骡马在夜间被盗走。第二天早上，梁梓知道后，告诉客人，你们在店里休息一下，我出去给你们找找。于是他一人骑马，飞奔周村一代，傍晚时分，他便带回了失窃的骡马，受到了住宿房客的赞赏！第二年，我们当地出现了前所未有的大瘟疫，梁氏家族染病者众多，相传，都是畏寒，咳嗽，喘憋，继而离世。家中灵棚七七四十九天没有下落，每天都有遇难者，也就是这一次，给梁氏家族造成了毁灭性打击，从此，便一蹶不振，最后只落下我们现代的梁氏这一支存活下来。 收起全文d
                ",8
2020年02月01日 05:43,4467032479694812,西瓜汁的马甲线,5657411707,0,0,6,"
                    那200多治愈出院的新冠肺炎患者，能不能出来告诉大家，是怎么治愈的？让这个信息可以共享一下。用了什么药？时间线是什么？也增强一下大家的信心或者让大家指导一下实情。 ​                ",0.0
2020年02月01日 05:42,4467032362181697,鲁山狼--,1323940573,0,0,3,"
                    新冠肺炎拐点确认出现：新增病例增幅、重症率、病死率 均连续3日下降 ​                ",1
2020年02月01日 05:42,4467032353789836,站着说话腰不痛49782,7338487764,0,0,1,"
                    [推荐] 直击深圳市急救中心运送转诊病人，两人此前为新冠肺炎...。查看👉👉👉O网页链接直击深圳市急救中心运送转诊病人，两人此前为新冠肺炎疑似患者O网页链接 ​                ",-2
2020年02月01日 05:41,4467031904977602,矢车菊Qiqi,7382025605,0,0,1,"
                    今天悉尼又是高温 不知道是不是因为新冠肺炎的缘故 最近都感觉冷冷清清的 每天都在关注国内的情况 期待疫情早点能控制 也希望大家能不出门就不要出门 PS： 今天给我的小毛驴来做servic 所以一大早已经在车行坐着喝咖啡了 2澳大利亚·zetland ​                ",3
2020年02月01日 05:38,4467031150052374,Snailjpg,5696143430,0,0,0,"
                    #729496#  如果不是突然出了新冠肺炎的事，很多人还没发现公立医院的好吧。平时私立医院一个个吹的比天高。说实话，按照西方那套搞法，私立只会有利于医生和富人，鼓吹大力发展民营医院，是不会有利于广大老百姓的。医生群体还在抵制这种改革说明现在大多数医生真的还是有这份治病救人的情怀在的。只为了个人 ...展开全文c 收起全文d
                ",-1.0
